,TN_maize,NHx_maize
SEEDGWAS796:MRG:4:250059616,320,30.87000084
SEEDGWAS797:MRG:4:250059618,360,30.87000084
SEEDGWAS798:MRG:4:250059619,270,30.87000084
SEEDGWAS799:MRG:4:250059620,268,539.8900146
SEEDGWAS800:MRG:4:250059652,248,539.8900146
SEEDGWAS801:MRG:4:250059653,321,539.8900146
SEEDGWAS802:MRG:4:250059654,488,195.7400055
SEEDGWAS803:MRG:4:250059655,513,195.7400055
SEEDGWAS804:MRG:4:250059656,267,247.5299988
SEEDGWAS805:MRG:4:250059657,480,247.5299988
SEEDGWAS806:MRG:4:250059658,424,247.5299988
SEEDGWAS807:MRG:4:250059660,507,247.5299988
SEEDGWAS808:MRG:4:250059661,403,66.23000336
SEEDGWAS809:MRG:4:250059662,349,66.23000336
SEEDGWAS810:MRG:4:250059663,599,37.36000061
SEEDGWAS812:MRG:4:250059664,307,342.6799927
SEEDGWAS814:MRG:4:250059665,187,88.51000214
SEEDGWAS815:MRG:4:250059666,282,88.51000214
SEEDGWAS816:MRG:4:250059667,NA,88.51000214
SEEDGWAS817:MRG:4:250059668,472,88.51000214
SEEDGWAS818:MRG:4:250059669,398,141.6000061
SEEDGWAS819:MRG:4:250059670,500,141.6000061
SEEDGWAS821:MRG:4:250059672,392,216.75
SEEDGWAS822:MRG:4:250059673,458,31.90999985
SEEDGWAS823:MRG:4:250059674,458,31.90999985
SEEDGWAS824:MRG:4:250059675,364,88.51000214
SEEDGWAS825:MRG:4:250059676,364,88.51000214
SEEDGWAS826:MRG:4:250059677,552,31.90999985
SEEDGWAS827:MRG:4:250059678,NA,141.6000061
SEEDGWAS828:MRG:4:250059679,NA,141.6000061
SEEDGWAS829:MRG:4:250059680,285,88.51000214
SEEDGWAS830:MRG:4:250059681,434,37.36000061
SEEDGWAS831:MRG:4:250059682,434,37.36000061
SEEDGWAS832:MRG:4:250059683,404,239.8899994
SEEDGWAS833:MRG:4:250059684,316,239.8899994
SEEDGWAS836:MRG:4:250059687,239,77.29000092
SEEDGWAS838:MRG:4:250059689,342,863.25
SEEDGWAS839:MRG:4:250059690,297,863.25
SEEDGWAS840:MRG:4:250059691,206,485.8800049
SEEDGWAS841:MRG:4:250059692,206,485.8800049
SEEDGWAS843:MRG:4:250059693,458,195.7400055
SEEDGWAS844:MRG:4:250059694,466,344.1400146
SEEDGWAS845:MRG:4:250059695,355,134.0700073
SEEDGWAS846:MRG:4:250059696,199,539.8900146
SEEDGWAS847:MRG:4:250059698,397,134.0700073
SEEDGWAS848:MRG:4:250059699,545,134.0700073
SEEDGWAS850:MRG:4:250059700,296,134.0700073
SEEDGWAS851:MRG:4:250059701,587,113.8600006
SEEDGWAS852:MRG:4:250059703,384,113.8600006
SEEDGWAS853:MRG:4:250059704,422,342.6799927
SEEDGWAS854:MRG:4:250059705,469,940.4699707
SEEDGWAS855:MRG:4:250059706,891,162.4799957
SEEDGWAS857:MRG:4:250059707,434,37.36000061
SEEDGWAS858:MRG:4:250059708,434,37.36000061
SEEDGWAS859:MRG:4:250059709,456,940.4699707
SEEDGWAS860:MRG:4:250059710,NA,342.6799927
SEEDGWAS861:MRG:4:250059711,346,342.6799927
SEEDGWAS864:MRG:4:250059713,298,544.3800049
SEEDGWAS865:MRG:4:250059714,891,162.4799957
SEEDGWAS866:MRG:4:250059715,522,162.4799957
SEEDGWAS867:MRG:4:250059716,367,344.1400146
SEEDGWAS868:MRG:4:250059717,298,544.3800049
SEEDGWAS869:MRG:4:250059718,298,544.3800049
SEEDGWAS871:MRG:4:250059719,493,544.3800049
SEEDGWAS872:MRG:4:250059720,185,544.3800049
SEEDGWAS873:MRG:4:250059721,469,940.4699707
SEEDGWAS875:MRG:4:250059723,372,37.13000107
SEEDGWAS876:MRG:4:250059724,363,156.8399963
SEEDGWAS877:MRG:4:250059725,205,330.2000122
SEEDGWAS878:MRG:4:250059726,205,330.2000122
SEEDGWAS879:MRG:4:250059727,178,230.1499939
SEEDGWAS880:MRG:4:250059728,214,230.1499939
SEEDGWAS881:MRG:4:250059729,170,230.1499939
SEEDGWAS882:MRG:4:250059730,194,863.25
SEEDGWAS883:MRG:4:250059731,NA,485.8800049
SEEDGWAS885:MRG:4:250059732,187,363.2600098
SEEDGWAS886:MRG:4:250059733,200,363.2600098
SEEDGWAS887:MRG:4:250059734,396,134.0700073
SEEDGWAS888:MRG:4:250059735,555,459.8699951
SEEDGWAS890:MRG:4:250059737,553,162.4799957
SEEDGWAS891:MRG:4:250059738,282,124.5199966
SEEDGWAS894:MRG:4:250059741,469,940.4699707
SEEDGWAS895:MRG:4:250059742,208,263.3599854
SEEDGWAS897:MRG:4:250059744,479,239.8899994
SEEDGWAS90:MRG:4:250054508,296,342.6799927
SEEDGWAS906:MRG:4:250067593,436,344.1400146
SEEDGWAS908:MRG:4:250067595,313,263.3599854
SEEDGWAS909:MRG:4:250067596,424,341.4599915
SEEDGWAS91:MRG:4:250054509,500,141.6000061
SEEDGWAS914:MRG:4:250067602,296,263.3599854
SEEDGWAS918:MRG:4:250067605,478,231.6000061
SEEDGWAS919:MRG:4:250067606,NA,88.51000214
SEEDGWAS92:MRG:4:250054510,428,88.51000214
SEEDGWAS920:MRG:4:250067607,273,363.2600098
SEEDGWAS922:MRG:4:250067610,441,141.6000061
SEEDGWAS923:MRG:4:250067611,441,88.51000214
SEEDGWAS925:MRG:4:250067612,440,141.6000061
SEEDGWAS927:MRG:4:250067613,340,88.51000214
SEEDGWAS928:MRG:4:250067614,312,88.51000214
SEEDGWAS929:MRG:4:250067615,489,88.51000214
SEEDGWAS93:MRG:4:250054511,375,216.75
SEEDGWAS930:MRG:4:250067616,NA,216.75
SEEDGWAS931:MRG:4:250067617,484,88.51000214
SEEDGWAS932:MRG:4:250067618,175,599.789978
SEEDGWAS933:MRG:4:250067619,196,170.9900055
SEEDGWAS934:MRG:4:250067620,182,193.8000031
SEEDGWAS936:MRG:4:250067622,413,341.4599915
SEEDGWAS937:MRG:4:250067623,NA,263.3599854
SEEDGWAS938:MRG:4:250067624,198,263.3599854
SEEDGWAS94:MRG:4:250054512,575,216.75
SEEDGWAS940:MRG:4:250067625,222,149.6900024
SEEDGWAS941:MRG:4:250067626,113,270.1099854
SEEDGWAS942:MRG:4:250067627,245,491.2799988
SEEDGWAS943:MRG:4:250067628,266,491.2799988
SEEDGWAS944:MRG:4:250067629,417,342.6799927
SEEDGWAS945:MRG:4:250067630,NA,342.6799927
SEEDGWAS946:MRG:4:250067631,NA,34.88999939
SEEDGWAS947:MRG:4:250067632,379,113.8600006
SEEDGWAS948:MRG:4:250067633,378,342.6799927
SEEDGWAS949:MRG:4:250067634,616,342.6799927
SEEDGWAS95:MRG:4:250054513,434,37.36000061
SEEDGWAS950:MRG:4:250067635,673,69.12999725
SEEDGWAS951:MRG:4:250067636,816,34.88999939
SEEDGWAS952:MRG:4:250067637,490,34.88999939
SEEDGWAS954:MRG:4:250067639,175,599.789978
SEEDGWAS955:MRG:4:250067640,175,599.789978
SEEDGWAS956:MRG:4:250067641,550,141.6000061
SEEDGWAS958:MRG:4:250067642,312,88.51000214
SEEDGWAS959:MRG:4:250067643,374,88.51000214
SEEDGWAS960:MRG:4:250067644,211,363.2600098
SEEDGWAS961:MRG:4:250067645,NA,344.1400146
SEEDGWAS963:MRG:4:250067646,230,164.5700073
SEEDGWAS975:MRG:4:250067655,453,599.789978
SEEDGWAS976:MRG:4:250067656,NA,363.2600098
SEEDGWAS977:MRG:4:250067657,NA,544.3800049
SEEDGWAS978:MRG:4:250067658,NA,113.8600006
SEEDGWAS979:MRG:4:250067659,326,342.6799927
SEEDGWAS98:MRG:4:250054515,277,239.8899994
SEEDGWAS982:MRG:4:250067662,256,250.5599976
SEEDGWAS983:MRG:4:250067663,241,544.3800049
SEEDGWAS984:MRG:4:250067664,191,599.789978
SEEDGWAS985:MRG:4:250067665,NA,363.2600098
SEEDGWAS987:MRG:4:250067667,339,599.789978
SEEDGWAS991:MRG:4:250067669,235,343.8999939
SEEDGWAS992:MRG:4:250067670,170,173.8500061
SEEDGWAS993:MRG:4:250067671,246,82.59999847
SEEDGWAS994:MRG:4:250067672,NA,343.8999939
SEEDGWAS995:MRG:4:250067673,231,343.8999939
SEEDGWAS997:MRG:4:250067674,245,491.2799988
SEEDGWAS998:MRG:4:250067675,177,82.59999847
SEEDGWAS999:MRG:4:250067676,273,263.3599854
